link,player,season,age,tm,lg,pos,g,gs,FirstSeasonMP,fg,fga,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,efgpercent,ft,fta,ftpercent,orb,drb,trb,ast,stl,blk,tov,pf,pts,SeasonNumber_1,SeasonNumberAdj,CumSumSeasonAdj,SeasonNumber,mp,games,games_started,NumberOfSeasons,status,LastSeason,DraftYear,PickNumber,Team,College,wprev,w_lpercentprev,wcur,w_lpercentcur
/players/p/parketo01.html,Tony Parker,2001-02,19,SAS,NBA,PG,77,72,29.4,3.5,8.3,0.419,0.8,2.5,0.323,2.7,5.8,0.46,0.467,1.4,2.1,0.675,0.4,2.1,2.6,4.3,1.2,0.1,2,2.2,9.2,1,0,0,1,38280.9,1254,1151,18,2,2018-19,2001,28,SAS,,44.2,0.6006,51.8,0.6932
/players/p/parksch02.html,Cherokee Parks,1995-96,23,DAL,NBA,C,64,3,13.6,1.6,3.9,0.409,0.1,0.4,0.269,1.5,3.5,0.425,0.423,0.6,1,0.661,1,2.3,3.4,0.5,0.4,0.5,0.5,1.6,3.9,1,0,0,1,7457.7,472,151,9,2,2003-04,1995,12,DAL,Duke,22,0.2682,21.6,0.2634
/players/p/patteru01.html,Ruben Patterson,1998-99,23,LAL,NBA,SF,24,2,6,0.9,2.1,0.412,0,0.3,0.167,0.8,1.9,0.444,0.422,0.9,1.3,0.71,0.7,0.5,1.3,0.1,0.2,0.1,0.5,0.7,2.7,1,0,0,1,15959.7,649,245,10,2,2007-08,1998,31,LAL,Cincinnati,50.2,0.612,49.2,0.6508
/players/p/peelean01.html,Anthony Peeler,1992-93,23,LAL,NBA,SG,77,11,21.5,3.9,8.2,0.468,0.6,1.5,0.39,3.3,6.7,0.486,0.505,2.1,2.7,0.786,0.8,1.5,2.3,2.2,0.8,0.2,1.6,2.5,10.4,1,0,0,1,20456.5,827,296,13,2,2004-05,1992,15,LAL,Missouri,56.6,0.69,52,0.634
/players/p/persowe01.html,Wesley Person,1994-95,23,PHO,NBA,SG,78,56,23.1,4,8.2,0.484,1.5,3.4,0.436,2.5,4.8,0.519,0.575,1,1.3,0.792,0.9,1.7,2.6,1.3,0.6,0.3,1,1.9,10.4,1,0,0,1,20726.3,733,454,10,2,2004-05,1994,23,PHO,Auburn,56,0.683,57,0.6952
/players/p/petermo01.html,Morris Peterson,2000-01,23,TOR,NBA,SG,80,49,22.6,3.6,8.4,0.431,0.8,2.1,0.382,2.8,6.4,0.447,0.478,1.3,1.8,0.717,1.4,1.8,3.2,1.3,0.8,0.3,1,2.1,9.3,1,0,0,1,19369.3,711,488,11,2,2010-11,2000,21,TOR,Michigan State,26.8,0.3648,32,0.4282
/players/p/piatker01.html,Eric Piatkowski,1994-95,24,LAC,NBA,SG,81,11,14.9,2.5,5.6,0.441,0.9,2.4,0.374,1.6,3.2,0.492,0.522,1.1,1.4,0.783,0.8,0.9,1.6,1,0.5,0.2,0.8,1.9,7,1,0,0,1,14614.300000000001,789,250,14,2,2007-08,1994,15,IND,Nebraska,34.8,0.4244,32.2,0.3926
/players/p/piercpa01.html,Paul Pierce,1998-99,21,BOS,NBA,SF,48,47,34,5.9,13.5,0.439,1.8,4.3,0.412,4.2,9.2,0.451,0.504,2.9,4.1,0.713,2.4,4,6.4,2.4,1.7,1,2.4,2.9,16.5,1,0,0,1,45876,1343,1285,19,2,2016-17,1998,10,BOS,Kansas,30.2,0.3682,27.6,0.3694
/players/p/pollasc01.html,Scot Pollard,1997-98,22,DET,NBA,C,33,0,9.6,1.1,2.1,0.5,0,0,NA,1.1,2.1,0.5,0.5,0.6,0.7,0.826,1,1.2,2.2,0.3,0.2,0.3,0.4,1.5,2.7,1,0,0,1,8369.1,506,99,11,2,2007-08,1997,19,DET,Kansas,37.6,0.4586,37,0.4512
/players/p/poseyja01.html,James Posey,1999-00,23,DEN,NBA,SF,81,77,25.3,2.8,6.6,0.429,1,2.7,0.373,1.8,3.9,0.468,0.506,1.5,1.9,0.8,1,2.9,3.9,1.8,1.2,0.4,1.2,2.6,8.2,1,0,0,1,23258.4,864,479,12,2,2010-11,1999,18,DEN,Xavier,24.4,0.323,23.2,0.3084
/players/p/postela01.html,Lavor Postell,2000-01,22,NYK,NBA,SG,26,0,6.5,0.7,2.1,0.315,0.1,0.4,0.273,0.5,1.7,0.326,0.343,0.8,1,0.815,0.3,0.7,1,0.2,0.2,0.1,0.7,0.5,2.3,1,0,0,1,446.8,61,0,3,2,2002-03,2000,39,NYK,St. John's,44.4,0.5868,44.6,0.5892
/players/p/potapvi01.html,Vitaly Potapenko,1996-97,21,CLE,NBA,C,80,3,15.5,2.3,5.3,0.44,0,0,0.5,2.3,5.3,0.439,0.441,1.2,1.6,0.736,1.3,1.4,2.7,0.5,0.3,0.4,1.4,2.7,5.8,1,0,0,1,11613,610,189,11,2,2006-07,1996,12,CLE,Wright State University,49.6,0.6048,46.6,0.5682
/players/p/princta01.html,Tayshaun Prince,2002-03,22,DET,NBA,SF,42,5,10.4,1.3,2.8,0.449,0.5,1.1,0.426,0.8,1.7,0.465,0.534,0.3,0.4,0.647,0.1,1,1.1,0.6,0.2,0.3,0.5,0.6,3.3,1,0,0,1,31575.8,1017,902,13,2,2015-16,2002,23,DET,Kentucky,37.6,0.5074,40.2,0.5392
/players/p/przybjo01.html,Joel Przybilla,2000-01,21,MIL,NBA,C,33,13,8.2,0.4,1.1,0.343,0,0,NA,0.4,1.1,0.343,0.343,0.1,0.3,0.273,0.9,1.3,2.2,0.1,0.1,0.9,0.4,1.7,0.8,1,0,0,1,11730.6,592,397,13,2,2012-13,2000,9,HOU,Minnesota,32.6,0.4442,38,0.51
/players/r/radmavl01.html,Vladimir Radmanovic,2001-02,21,OKC,NBA,PF,61,16,20.2,2.4,5.8,0.412,1.1,2.6,0.42,1.3,3.2,0.406,0.506,0.8,1.2,0.681,0.7,3,3.8,1.3,0.9,0.4,1.2,2,6.7,1,0,0,1,16166.9,737,213,12,2,2012-13,2001,12,SEA,,46,0.6028,43.6,0.5736
/players/r/rakocig01.html,Igor Rakocevic,2002-03,24,MIN,NBA,PG,42,0,5.8,0.5,1.4,0.379,0.1,0.3,0.417,0.4,1.1,0.37,0.422,0.7,0.9,0.806,0.1,0.3,0.4,0.8,0.1,0,0.5,0.6,1.9,1,0,0,1,243.6,42,0,1,2,2002-03,2000,51,MIN,,43.4,0.5726,44.6,0.5872
/players/r/randoza01.html,Zach Randolph,2001-02,20,POR,NBA,PF,41,0,5.8,1.2,2.6,0.449,0,0,NA,1.2,2.6,0.449,0.449,0.4,0.7,0.667,0.8,0.9,1.7,0.3,0.2,0.1,0.4,0.7,2.8,1,0,0,1,34623.1,1116,882,17,2,2017-18,2001,19,POR,Michigan State,47.6,0.6424,47.6,0.6424
/players/r/ratlith01.html,Theo Ratliff,1995-96,22,DET,NBA,C,75,2,17.4,1.7,3.1,0.557,0,0,0,1.7,3.1,0.559,0.557,1.1,1.6,0.708,1.5,2.5,4,0.2,0.2,1.5,0.7,1.9,4.5,1,0,0,1,20505.9,810,533,16,2,2010-11,1995,18,DET,Wyoming,37.2,0.4536,36.4,0.4438
/players/r/rebraze01.html,Željko Rebraca,2001-02,29,DET,NBA,C,74,4,15.9,2.6,5.1,0.505,0,0,NA,2.6,5.1,0.505,0.505,1.8,2.4,0.771,1.1,2.8,3.9,0.5,0.4,1,1.1,2.6,6.9,1,0,0,1,3279,215,22,5,2,2005-06,1994,54,SEA,,38.4,0.5172,37.6,0.5074
/players/r/reddmi01.html,Michael Redd,2000-01,21,MIL,NBA,SG,6,0,5.8,0.8,3.2,0.263,0,0.5,0,0.8,2.7,0.313,0.263,0.5,1,0.5,0.5,0.2,0.7,0.2,0.2,0,0.2,0.3,2.2,1,0,0,1,20091.7,629,429,12,2,2011-12,2000,43,MIL,Ohio State,32.6,0.4442,38,0.51
/players/r/reiddo01.html,Don Reid,1995-96,22,DET,NBA,PF,69,46,14.4,1.5,2.7,0.567,0,0,NA,1.5,2.7,0.567,0.567,0.7,1.1,0.662,1.1,1.8,2.9,0.2,0.7,0.6,0.6,2.9,3.8,1,0,0,1,5372.4,403,149,8,2,2002-03,1995,58,DET,Georgetown,37.2,0.4536,36.4,0.4438
/players/r/rentzef01.html,Efthimis Rentzias,2002-03,27,PHI,NBA,C,35,0,4.1,0.6,1.7,0.339,0.1,0.2,0.5,0.5,1.5,0.314,0.373,0.2,0.3,0.889,0.3,0.5,0.7,0.2,0.2,0.1,0.1,0.6,1.5,1,0,0,1,143.5,35,0,1,2,2002-03,NA,61,NA,NA,41.2,0.5514,44.6,0.5928
/players/r/ricegl01.html,Glen Rice,1989-90,22,MIA,NBA,SF,77,60,30,6.1,13.9,0.439,0.2,0.9,0.246,5.9,13,0.452,0.447,1.2,1.6,0.734,1.3,3.3,4.6,1.8,0.9,0.4,1.5,2.6,13.6,1,0,0,1,34998.7,1000,876,15,2,2003-04,1989,4,MIA,Michigan,NA,NA,NA,NA
/players/r/richaja01.html,Jason Richardson,2001-02,21,GSW,NBA,SG,80,75,32.9,5.8,13.6,0.426,1,3.1,0.333,4.8,10.6,0.453,0.463,1.8,2.6,0.671,1.6,2.7,4.3,3,1.3,0.4,2,2.4,14.4,1,0,0,1,29246.3,857,842,13,2,2014-15,2001,5,GSW,Michigan State,21,0.2908,19.2,0.2688
/players/r/richaqu01.html,Quentin Richardson,2000-01,20,LAC,NBA,SG,76,28,17.9,3.1,6.9,0.442,0.7,2,0.331,2.4,4.9,0.487,0.49,1.3,2.1,0.627,1.4,2,3.4,0.8,0.6,0.1,0.8,1.3,8.1,1,0,0,1,20788.9,783,486,13,2,2012-13,2000,18,LAC,DePaul,21.2,0.2748,21.6,0.2796
/players/r/rigauan01.html,Antoine Rigaudeau,2002-03,31,DAL,NBA,SG,11,0,8.3,0.7,3.2,0.229,0.1,0.5,0.2,0.6,2.7,0.233,0.243,0,0,NA,0.4,0.4,0.7,0.5,0.3,0,0.5,1,1.5,1,0,0,1,91.30000000000001,11,0,1,2,2002-03,NA,61,NA,NA,37.8,0.4938,45.8,0.5914
/players/r/robincl02.html,Clifford Robinson,1989-90,23,POR,NBA,PF,82,0,19.1,3.6,9.2,0.397,0.1,0.5,0.273,3.5,8.6,0.405,0.405,1.7,3.1,0.55,1.3,2.4,3.8,0.9,0.6,0.6,1.6,2.8,9.1,1,0,0,1,42568.5,1380,844,18,2,2006-07,1989,36,POR,UConn,44.4,0.5414,46.6,0.5684
/players/r/robined01.html,Eddie Robinson,1999-00,23,CHA,NBA,SF,67,8,16.6,3.2,5.8,0.549,0,0.1,0,3.2,5.7,0.555,0.549,0.7,1,0.734,0.8,1.9,2.7,0.5,0.7,0.4,0.6,1,7,1,0,0,1,5345.9,278,48,5,2,2003-04,NA,61,NA,NA,44,0.5804,43.8,0.578
/players/r/robingl01.html,Glenn Robinson,1994-95,22,MIL,NBA,SF,80,76,37,8,17.6,0.451,1.1,3.4,0.321,6.9,14.3,0.482,0.482,5,6.2,0.796,2.1,4.3,6.4,2.5,1.4,0.3,3.9,2.9,21.9,1,0,0,1,25343.9,688,668,11,2,2004-05,1994,1,MIL,Purdue,34.2,0.417,32.2,0.3926
/players/r/rogerro01.html,Rodney Rogers,1993-94,22,DEN,NBA,SF,79,14,17.8,3,6.9,0.439,0.4,1.2,0.38,2.6,5.7,0.45,0.471,1.6,2.4,0.672,1.1,1.7,2.9,1.3,0.8,0.6,1.7,2.5,8.1,1,0,0,1,21877.1,866,347,12,2,2004-05,1993,9,DEN,Wake Forest,33.4,0.4074,33,0.4024
/players/r/rooksse01.html,Sean Rooks,1992-93,23,DAL,NBA,C,72,68,29,5.1,10.4,0.493,0,0,0,5.1,10.3,0.494,0.493,3.3,5.4,0.602,2.7,4.7,7.4,1.3,0.5,1.1,2.2,2.8,13.5,1,0,0,1,13564.699999999999,749,230,12,2,2003-04,1992,30,DAL,Arizona,37.6,0.4582,29.2,0.3558
/players/r/roseja01.html,Jalen Rose,1994-95,22,DEN,NBA,SF,81,37,22.2,2.8,6.2,0.454,0.4,1.4,0.316,2.4,4.8,0.495,0.49,2.1,2.9,0.739,0.7,2,2.7,4.8,0.8,0.3,2,2.5,8.2,1,0,0,1,27934.8,923,572,13,2,2006-07,1994,13,DEN,Michigan,33,0.4024,32.6,0.3976
/players/r/rosema01.html,Malik Rose,1996-97,22,CHA,NBA,PF,54,1,9.7,1.1,2.4,0.477,0,0,0,1.1,2.3,0.484,0.477,0.7,1.1,0.613,1.3,1.7,3,0.6,0.5,0.3,0.8,2.1,3,1,0,0,1,13396.2,813,85,13,2,2008-09,1996,44,CHH,Drexel,41.4,0.505,46,0.5612
/players/r/ruckegu01.html,Guy Rucker,2002-03,25,GSW,NBA,PF,3,0,1.3,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0.3,0.3,0.3,0,0,0,0.3,0,1,0,0,1,3.9000000000000004,3,0,1,2,2002-03,NA,61,NA,NA,19.2,0.2688,23,0.315
/players/r/rushka01.html,Kareem Rush,2002-03,22,LAL,NBA,PG,76,0,11.5,1.3,3.2,0.393,0.3,0.9,0.279,1,2.3,0.438,0.432,0.2,0.3,0.696,0.3,0.9,1.2,0.9,0.1,0.1,0.8,0.9,3,1,0,0,1,5960.3,346,78,7,2,2009-10,2002,20,TOR,Missouri,54,0.7094,51.8,0.6826
/players/r/russebr01.html,Bryon Russell,1993-94,23,UTA,NBA,SF,67,48,16.7,2,4.2,0.484,0,0.3,0.091,2,3.8,0.518,0.487,0.9,1.5,0.614,0.9,1.8,2.7,0.8,1,0.3,0.8,2.1,5,1,0,0,1,19816,841,392,13,2,2005-06,1993,45,UTA,Cal State Long Beach,52.4,0.6392,52.8,0.644
/players/s/salmojo01.html,John Salmons,2002-03,23,PHI,NBA,PG,64,1,7.9,0.8,1.8,0.414,0.2,0.5,0.323,0.6,1.3,0.447,0.457,0.4,0.5,0.743,0.3,0.7,0.9,0.7,0.3,0.1,0.5,0.8,2.1,1,0,0,1,23678.6,895,429,13,2,2014-15,2002,26,SAS,Miami (FL),41.2,0.5514,44.6,0.5928
/players/s/samakso01.html,Soumaila Samake,2000-01,22,NJN,NBA,C,34,0,6.6,0.5,1.4,0.375,0,0,NA,0.5,1.4,0.375,0.375,0.3,0.7,0.417,0.6,0.9,1.6,0,0.1,0.4,0.1,0.7,1.4,1,0,0,1,301.09999999999997,47,1,2,2,2002-03,2000,36,NJN,,29,0.3796,28.2,0.3698
/players/s/sampsja01.html,Jamal Sampson,2002-03,19,MIL,NBA,PF,5,0,1.6,0,0.4,0,0,0,NA,0,0.4,0,0,0,0,NA,0.2,0.2,0.4,0.2,0.2,0,0,0,0,1,0,0,1,631.9000000000001,72,5,5,2,2006-07,2002,47,UTA,California,39.6,0.5296,40.8,0.5442
/players/s/sanchpe01.html,Pepe Sánchez,2000-01,23,ATL,NBA,PG,5,0,6.8,0,1.4,0,0,0,NA,0,1.4,0,0,0,0,NA,0.2,0,0.2,1,0.4,0,0.6,0.6,0,1,0,0,1,186.1,38,0,2,2,2002-03,NA,61,NA,NA,41.8,0.5624,37.6,0.5112
/players/s/sasseje01.html,Jeryl Sasser,2001-02,22,ORL,NBA,SG,7,0,5.1,0.4,2,0.214,0,0,NA,0.4,2,0.214,0.214,0.6,0.7,0.8,0.4,0.6,1,0.3,0.4,0,0.3,0.4,1.4,1,0,0,1,1063.2,82,4,2,2,2002-03,2001,22,ORL,SMU,40.4,0.5452,40.2,0.5428
/players/s/satteke01.html,Kenny Satterfield,2001-02,20,DEN,NBA,PG,36,4,15.6,2,5.5,0.367,0.2,0.8,0.259,1.8,4.8,0.384,0.384,1,1.3,0.783,0.5,1,1.4,3,0.9,0,1.5,1.2,5.3,1,0,0,1,1063.4,75,10,2,2,2002-03,2001,54,DAL,Cincinnati,24.2,0.3206,25.4,0.3352
/players/s/savovpr01.html,Predrag Savovic,2002-03,26,DEN,NBA,SG,27,0,9.5,1.1,3.4,0.312,0.1,1,0.154,0.9,2.5,0.373,0.333,0.8,1.1,0.724,0.3,0.6,0.9,0.8,0.5,0,0.8,1.2,3.1,1,0,0,1,256.5,27,0,1,2,2002-03,NA,61,NA,NA,25.4,0.3352,26.6,0.3498
/players/s/scalabr01.html,Brian Scalabrine,2001-02,23,NJN,NBA,PF,28,0,10.4,0.8,2.4,0.343,0.1,0.4,0.3,0.7,2,0.351,0.366,0.4,0.5,0.733,0.4,1.4,1.8,0.8,0.3,0.1,0.9,1.4,2.1,1,0,0,1,6772.4,520,61,11,2,2011-12,2001,35,NJN,USC,28.2,0.3698,33.4,0.4332
/players/s/sesayan01.html,Ansu Sesay,2001-02,25,OKC,NBA,SF,9,0,15.8,2.4,4.9,0.5,0,0,NA,2.4,4.9,0.5,0.5,1.6,2.2,0.7,0.8,1.4,2.2,0.9,0.3,0.2,0.2,2,6.4,1,0,0,1,1301.6,127,6,4,2,2004-05,1998,30,DAL,Ole Miss,46,0.6028,43.6,0.5736
/players/s/shawbr01.html,Brian Shaw,1988-89,22,BOS,NBA,SG,82,54,28.1,3.6,8.4,0.433,0,0.2,0,3.6,8.2,0.441,0.433,1.3,1.6,0.826,1.5,3.1,4.6,5.8,1,0.3,2.3,2.6,8.6,1,0,0,1,21674.4,943,361,14,2,2002-03,1988,24,BOS,UC Santa Barbara,61,0.7438,58.2,0.7096
/players/s/shirlpa01.html,Paul Shirley,2002-03,25,ATL,NBA,PF,2,0,2.5,0,2,0,0,0,NA,0,2,0,0,0,0,NA,0,0.5,0.5,0,0,0,0,0,0,1,0,0,1,120.80000000000001,18,0,3,2,2004-05,NA,61,NA,NA,33,0.455,30,0.4184
/players/s/simmobo01.html,Bobby Simmons,2001-02,21,WAS,NBA,SF,30,3,11.4,1.4,3.2,0.453,0.1,0.5,0.286,1.3,2.7,0.481,0.474,0.7,1,0.733,0.8,0.9,1.7,0.6,0.4,0.2,0.5,1,3.7,1,0,0,1,11510.3,466,228,10,2,2011-12,2001,42,SEA,DePaul,30.2,0.3978,28.8,0.3806
/players/s/skinnbr01.html,Brian Skinner,1998-99,22,LAC,NBA,PF,21,0,12.3,1.6,3.4,0.465,0,0,NA,1.6,3.4,0.465,0.465,1,1.6,0.606,1,1.6,2.5,0,0.5,0.6,0.9,1,4.1,1,0,0,1,10909,608,197,14,2,2011-12,1998,22,LAC,Baylor,25.2,0.3072,21.6,0.2796
/players/s/slatere01.html,Reggie Slater,1994-95,24,DEN,NBA,PF,25,0,9.4,1.6,3.2,0.494,0,0,NA,1.6,3.2,0.494,0.494,1.6,2.2,0.727,0.8,1.4,2.3,0.5,0.3,0.1,1,1.9,4.8,1,0,0,1,3513.2000000000003,259,44,7,2,2002-03,NA,61,NA,NA,33,0.4024,32.6,0.3976
/players/s/slayta01.html,Tamar Slay,2002-03,22,NJN,NBA,SG,36,0,7.6,1.1,2.9,0.379,0.2,0.7,0.28,0.9,2.2,0.41,0.413,0.2,0.3,0.7,0.2,0.6,0.9,0.4,0.4,0.1,0.6,0.9,2.6,1,0,0,1,517,66,0,3,2,2004-05,2002,54,NJN,Marshall,33.4,0.4332,34.6,0.448
/players/s/smithch04.html,Charles Smith,1997-98,22,MIA,NBA,SG,11,0,2.9,0.4,1.6,0.222,0.1,0.3,0.333,0.3,1.4,0.2,0.25,0.1,0.2,0.5,0.5,0.3,0.7,0.2,0.2,0.1,0.5,0.3,0.9,1,0,0,1,1972,142,36,5,2,2005-06,1988,3,PHI,Pitt,42.6,0.5194,46.4,0.5658
/players/s/smithjo02.html,Joe Smith,1995-96,20,GSW,NBA,PF,82,82,34.4,5.7,12.5,0.458,0.1,0.3,0.357,5.6,12.1,0.461,0.463,3.7,4.8,0.773,3.7,5.1,8.7,1,1,1.6,1.7,2.7,15.3,1,0,0,1,27033.1,1030,619,16,2,2010-11,1995,1,GSW,Maryland,41.8,0.51,40.2,0.4904
/players/s/smithst01.html,Steve Smith,1991-92,22,MIA,NBA,SG,61,59,29.6,4.9,10.7,0.454,0.7,2,0.32,4.2,8.7,0.486,0.485,1.6,2.1,0.748,1.3,1.8,3.1,4.6,1,0.3,2.5,2.7,12,1,0,0,1,28854.4,942,717,14,2,2004-05,1991,5,MIA,Michigan State,NA,NA,NA,NA
/players/s/snower01.html,Eric Snow,1995-96,22,OKC,NBA,PG,43,1,9,1,2.3,0.42,0,0.2,0.2,0.9,2.1,0.444,0.43,0.7,1.1,0.592,0.2,0.8,1,1.7,0.7,0,0.9,1.2,2.7,1,0,0,1,23149.1,846,551,13,2,2007-08,1995,43,MIL,Michigan State,52.6,0.6414,57.2,0.6974
/players/s/sprewla01.html,Latrell Sprewell,1992-93,22,GSW,NBA,SG,77,69,35.6,5.8,12.6,0.464,0.9,2.6,0.369,4.9,10,0.488,0.502,2.7,3.7,0.746,1,2.5,3.5,3.8,1.6,0.7,2.6,2.2,15.4,1,0,0,1,35277.6,913,868,13,2,2004-05,1992,24,GSW,Alabama,39.8,0.4854,42.6,0.5196
/players/s/stackje01.html,Jerry Stackhouse,1995-96,21,PHI,NBA,SG,72,71,37.5,6.3,15.2,0.414,1.3,4.1,0.318,5,11.1,0.449,0.457,5.4,7.2,0.747,1.3,2.4,3.7,3.9,1.1,1.1,3.5,2.5,19.2,1,0,0,1,30217,970,564,18,2,2012-13,1995,3,PHI,UNC,30.8,0.3758,25.6,0.3124
/players/s/stepavl01.html,Vladimir Stepania,1998-99,22,OKC,NBA,C,23,6,13.6,2.3,5.4,0.424,0,0.1,0,2.3,5.3,0.434,0.424,0.9,1.7,0.525,1.2,2.1,3.3,0.5,0.4,1,1.4,2.5,5.5,1,0,0,1,3728.9,270,19,6,2,2003-04,1998,27,SEA,,60.4,0.7364,52.4,0.6806
/players/s/stevede01.html,DeShawn Stevenson,2000-01,19,UTA,NBA,SG,40,2,7.3,0.8,2.3,0.341,0,0.3,0.083,0.8,2,0.38,0.346,0.7,1,0.684,0.2,0.5,0.7,0.5,0.3,0.1,0.7,0.7,2.2,1,0,0,1,18401.4,824,542,13,2,2012-13,2000,23,UTA,,54.4,0.7256,54,0.7206
/players/s/stewami01.html,Michael Stewart,1997-98,22,SAC,NBA,C,81,37,21.7,1.9,4,0.48,0,0,NA,1.9,4,0.48,0.48,0.8,1.8,0.458,2.4,4.2,6.6,0.8,0.4,2.4,1,3.1,4.6,1,0,0,1,3300.5,286,43,8,2,2004-05,NA,61,NA,NA,33,0.4026,33.4,0.4074
/players/s/stojape01.html,Peja Stojakovic,1998-99,21,SAC,NBA,SF,48,1,21.4,2.9,7.8,0.378,1.2,3.7,0.32,1.8,4.1,0.431,0.454,1.3,1.5,0.851,0.9,2.1,3,1.5,0.9,0.1,1.1,0.9,8.4,1,0,0,1,26958.4,804,665,13,2,2010-11,1996,14,SAC,,33.4,0.4074,32.6,0.4414
/players/s/stoudda01.html,Damon Stoudamire,1995-96,22,TOR,NBA,PG,70,70,40.9,6.9,16.1,0.426,1.9,4.8,0.395,5,11.3,0.439,0.485,3.4,4.2,0.797,0.8,3.2,4,9.3,1.4,0.3,3.8,2.4,19,1,0,0,1,29106.399999999998,878,793,13,2,2007-08,1995,7,TOR,Arizona,NA,NA,NA,NA
/players/s/stoudam01.html,Amar'e Stoudemire,2002-03,20,PHO,NBA,PF,82,71,31.3,4.8,10.1,0.472,0,0.1,0.2,4.8,10,0.476,0.473,3.9,5.9,0.661,3,5.7,8.8,1,0.8,1.1,2.3,3.3,13.5,1,0,0,1,26254.399999999998,846,696,14,2,2015-16,2002,9,PHO,,44.4,0.5864,42,0.5572
/players/s/stricer01.html,Erick Strickland,1996-97,23,DAL,NBA,SG,28,15,27.1,3.6,9.1,0.398,1,3.3,0.304,2.6,5.9,0.451,0.453,2.3,2.9,0.813,0.8,2.5,3.2,2.4,1,0.2,2.4,2.7,10.6,1,0,0,1,10199.4,501,122,9,2,2004-05,NA,61,NA,NA,21.6,0.2634,22,0.2684
/players/s/stricma01.html,Mark Strickland,1994-95,24,IND,NBA,PF,4,0,2.3,0.3,0.8,0.333,0,0,NA,0.3,0.8,0.333,0.333,0.3,0.5,0.5,0.5,0.5,1,0,0,0.3,0.3,0,0.8,1,0,0,1,3410.5,281,26,8,2,2002-03,NA,61,NA,NA,42.2,0.5146,44.2,0.539
/players/s/stricro02.html,Rod Strickland,1988-89,22,NYK,NBA,PG,81,10,16.8,3.3,7,0.467,0.2,0.7,0.322,3,6.3,0.484,0.484,2.1,2.9,0.745,0.6,1.3,2,3.9,1.2,0,1.8,1.8,8.9,1,0,0,1,33625.7,1094,740,17,2,2004-05,1988,19,NYK,DePaul,35.2,0.4292,36.8,0.4486
/players/s/sundobr01.html,Bruno Šundov,1998-99,18,DAL,NBA,C,3,0,3.7,0.7,2.3,0.286,0,0,NA,0.7,2.3,0.286,0.286,0,0,NA,0,0,0,0.3,0,0,0.3,1.3,1.3,1,0,0,1,525.1,102,4,7,2,2004-05,1998,35,DAL,,23.8,0.2904,25,0.3378
/players/s/surabo01.html,Bob Sura,1995-96,22,CLE,NBA,SG,79,3,14.6,1.9,4.6,0.411,0.3,1,0.346,1.5,3.6,0.429,0.449,1.3,1.8,0.702,0.4,1.3,1.7,2.9,0.7,0.3,1.5,1.6,5.3,1,0,0,1,15600.5,657,205,10,2,2004-05,1995,17,CLE,Florida State,46.8,0.5706,49.6,0.6048
/players/s/swiftst01.html,Stromile Swift,2000-01,21,MEM,NBA,PF,80,6,16.4,1.9,4.2,0.451,0,0.1,0,1.9,4.2,0.457,0.451,1.1,1.8,0.603,1.4,2.2,3.6,0.4,0.8,1,0.8,2,4.9,1,0,0,1,10803.7,547,97,9,2,2008-09,2000,2,VAN,LSU,15.6,0.2042,17.2,0.2236
/players/s/szczewa02.html,Wally Szczerbiak,1999-00,22,MIN,NBA,SF,73,53,29.7,4.7,9.2,0.511,0.4,1.1,0.359,4.3,8.1,0.531,0.532,1.8,2.2,0.826,1.2,2.5,3.7,2.8,0.8,0.3,1.1,2.4,11.6,1,0,0,1,20043.5,651,393,10,2,2008-09,1999,6,MIN,Miami University,31.4,0.4262,37.2,0.497
/players/t/tayloma01.html,Maurice Taylor,1997-98,21,LAC,NBA,PF,71,3,21.3,4.5,9.5,0.476,0,0,0,4.5,9.5,0.476,0.476,2.4,3.4,0.709,1.7,2.5,4.2,0.7,0.5,0.6,1.5,3.1,11.5,1,0,0,1,13325.7,534,227,9,2,2006-07,1997,14,LAC,Michigan,30,0.3658,25.2,0.3072
/players/t/terryja01.html,Jason Terry,1999-00,22,ATL,NBA,PG,81,27,23.3,3.1,7.4,0.415,0.6,1.9,0.293,2.5,5.5,0.458,0.453,1.4,1.7,0.807,0.3,1.8,2,4.3,1.1,0.1,1.9,1.6,8.1,1,0,0,1,42039.9,1410,679,19,2,2017-18,1999,10,ATL,Arizona,44.6,0.5966,41.8,0.5624
/players/t/thomaet01.html,Etan Thomas,2001-02,23,WAS,NBA,C,47,0,13.1,1.7,3.2,0.536,0,0,NA,1.7,3.2,0.536,0.536,0.9,1.6,0.554,1.2,2.7,3.9,0.1,0.4,0.7,0.6,1.6,4.3,1,0,0,1,7090.7,409,74,9,2,2010-11,2000,12,DAL,Syracuse,30.2,0.3978,28.8,0.3806
/players/t/thomake01.html,Kenny Thomas,1999-00,22,HOU,NBA,PF,72,29,25,2.9,7.4,0.399,0.4,1.7,0.262,2.5,5.7,0.44,0.429,1.9,2.9,0.66,2,4,6.1,1.6,0.8,0.3,1.6,2.3,8.3,1,0,0,1,17318.2,632,406,11,2,2009-10,1999,22,HOU,New Mexico,44.2,0.5898,41.6,0.5582
